id,text,label,Comments
696,"@anonymized_account  nie wiem.Miały być dwa powroty, ale nie piłkarzy, więc może chodziło też o Sobola",0.0,
697,"Wisła zrobiła jeszcze lepszy biznes niż myślałem: Włosi podają, że Genua płaci za Brleka 2,2 mln euro, czyli więcej niż Olym. za Vadisa",0.0,
698,Najsłabsze ogniwo okazało się najmocniejszym ogniwem,0.0,
699,@anonymized_account Czy tylko ja tego nie dostałam,0.0,
701,@anonymized_account @anonymized_account tą waleczność doskonale widzieliśmy szczególnie od 40 minuty jak się pogodzili z porażką i im się nie chciało grać,0.0,
200,@anonymized_account @anonymized_account  @anonymized_account @anonymized_account  nie ma felietonów i nie wiem przez to co się w lidze dzieje bo już nie oglądam :),0.0,
202,@anonymized_account Som. Jutro rano jakiś meczyk w fife ?:),0.0,
206,@anonymized_account @anonymized_account Czy leci z nami pilot ? 2,0.0,
207,@anonymized_account To tylko po to żeby podzielić się doświadczeniami w tej sprawie,0.0,
214,@anonymized_account No cóż. Każda okazja jest dobra żeby pokazać swoją dezaprobatę dla tego zbrodniczego Pisu 😁😁😁,0.0,
215,@anonymized_account A finał to jest sztos nie mogłam wyjść z szoku XD,0.0,
218,@anonymized_account Przecież publicznie oświadczył jakiś czas temu że idzie do WOT....,0.0,
221,SPIERDOLE SIE MOJ BYLY  PRZYJECHAL DO MNIE 900 KM ZEBY MN PRZEPROSIC A JA JESTEM 650 KM OD DOMU NA WYJEZDZIE XDDDDDDDDDD,0.0,
223,@anonymized_account Zachowajcie to. Ten Pan nie powinien zbyt długo tam pracować.,0.0,
225,@anonymized_account @anonymized_account To by było zbyt piękne. Dla kibiców Barcelony.,0.0,
226,Widziałam śliczną sukienkę ale nie było mniejszego rozmiaru niż 36 i była za duża danmm,0.0,
228,"RT @anonymized_account Wiem co mogłoby \""uratować\"" posła Piętę... niech ogłosi, że wszystko to nieprawda, bo jest....gejem 🤪",1.0,
230,@anonymized_account Krzysió! Pięknego maja Ci życzę! :-)\nI tej pogody ducha co zawsze. Najlepszego! :-),0.0,
232,Zakwestionowanie orzeczeń SN oznaczałoby oczywiście również podważenie orzeczenia o stwierdzeniu ważności ostatnich  wyborów.,0.0,
233,RT @anonymized_account Panowie @anonymized_account @anonymized_account @anonymized_account \n\nnie raczyliście dziś przybyć na pogrzeb gen. #ŚciborRylski-ego.\n\nJes…,0.0,
234,"@anonymized_account @anonymized_account Ej, @anonymized_account macie w redakcji fana trenerskiego talentu TH. \u0026lt;idę po popcorn\u0026gt; 😀",0.0,
235,"@anonymized_account @anonymized_account No to pięknie pasuje na razie do tej wycieczki, ale moze wieczorem się farcik odwróci 😀",0.0,
238,"@anonymized_account Ponadto nie wiem, czy z Wami o 18:00 nie graliśmy jesienią w Białym :D",0.0,
239,@anonymized_account I tak wszystko wina Stuhra i TVN,0.0,
245,@anonymized_account i gdzie jest Handzlik ?,0.0,
248,"Kolano boli prezesa, a co boli tych niepełnosprawnych",1.0,
249,"#Woronicza17  Wedlug PO i PSL ci co glosuja na Pis to sami chorzy ludzie ,ot taka ich retoryka ! PSL z PO okradaliscie Polske !!!",0.0,
251,@anonymized_account @anonymized_account Teraz prawie bramke strzelił :),0.0,
252,@anonymized_account Na transfery out to generalnie bez sensu na Jurowieckiej czekać 😉,0.0,
254,"@anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account Ceny nie biorą się z księżyca. Skoro tak urosły, to znaczy, że się opłaca.",0.0,
255,"Skoro płacimy tylu trenerom to w sumie nie ma się co dziwić, że bierzemy kogoś takiego jak Stolarczyk...",0.0,
260,"@anonymized_account @anonymized_account @anonymized_account Ty gnojku, jakby nie tacy ludzie jak Frasyniuk, to być zapierdalał dzisiaj przy gnoju u siebie na wsi.",1.0,
263,"Mięśnie brzucha szybko da się wyrobić, już tydzień ćwiczę, ale teraz nie mam siły się zebrać",0.0,
265,"@anonymized_account To co tak dobrze robi Japonia, że ma 5 strzałów i 2 celne w 75 minut?",0.0,
266,"@anonymized_account śmiałem  się z wodogłowia kolegi, ale gdyby nie on, medycyna nie zrobiłaby takich postępów w dziedzinie leków na ból dupy",1.0,
267,"@anonymized_account @anonymized_account @anonymized_account @anonymized_account Jeszcze użyj dwa razy \""towarzysze\"" i już wiadomo jaki będzie efekt.",0.0,
268,"RT @anonymized_account #słowoNaNiedzielę \nZaprawdę powiadam Wam,aby wykastrować księdza,trzeba ministranta w podbródek kopnąć.\nAmen.",1.0,
269,@anonymized_account @anonymized_account A rezygnowanie ze skrzydłowych jest strzałem w kolano.,0.0,
271,"@anonymized_account Ale byliśmy dumni, mali, pozbawieni problemów, zapierdalaliśmy przez świat jak pendolino, okrutna sprawa ten internet",0.0,
275,@anonymized_account Dałeś dwóch lewych obrońców - Strinicia i Lucasa :),0.0,
280,@anonymized_account @anonymized_account @anonymized_account @anonymized_account Był testowany to zagrał więcej minut. Używaj czasem mózgu.,1.0,
282,@anonymized_account nie wiedziałem że Arboleda gra w Levante :),0.0,
286,Kurcze ten Hubert z Chełmna którego wszyscy szukali jednak nie żyje,0.0,
289,Mówi że stare rapsy są całkiem niezle,0.0,
290,"RT @anonymized_account @anonymized_account STO LAT, ale ty musisz być stara teraz",1.0,
291,@anonymized_account @anonymized_account Pani @anonymized_account weszła do sejmu i wyszła,0.0,
298,RT @anonymized_account @anonymized_account Ten cały @anonymized_account  wygląda mi na pedofila...,1.0,
299,@anonymized_account Koperta tłusta chyba tez była;),0.0,
300,@anonymized_account jestem zaprzyjaźniony ze statystykami bo jestem miłośnikiem Football Managera :),0.0,
301,@anonymized_account @anonymized_account @anonymized_account Wali mnie Białystok. Jak sobie wybiorą tak będą mieli.,0.0,
302,@anonymized_account @anonymized_account Jak masz znowu tak się spiać to nie odpisuj,0.0,
303,@anonymized_account Dlaczego nikt nie mówi o „Witches of East End”? Kocham mocniutko,0.0,
307,@anonymized_account @anonymized_account @anonymized_account No to tylko spróbujcie mi zwrócić uwage że nie klaszcze :P,0.0,
308,@anonymized_account akurat w statystykach oczekuje dokładności i rzetelności.Ja jak w pracy zrobie błąd to za niego płace więc kilka razy sie sprawdzam,0.0,
310,"\""Bomba zostanie załadowana na specjalny wóz, tak zwany bombowóz\""",0.0,
311,"@anonymized_account @anonymized_account @anonymized_account Skoro Lech kontaktował się z Carlitosem to chyba pora napisać artykuł, że Lech łamie przepisy.",0.0,
318,@anonymized_account Naaaaah nie będzie pasować 😂,0.0,
319,"@anonymized_account No ile ma, powiedz 😂😂",0.0,
320,@anonymized_account nie rozumie tego ale to wasze sprawy więc nie ciągne tematu,0.0,
321,@anonymized_account @anonymized_account @anonymized_account Który raz to mówisz pajacu? Powtarzasz to przy każdych wyborach samorzadowych,0.0,
322,"@anonymized_account @anonymized_account @anonymized_account Hello Antoś, a jak tam nowy chłoptaś? Dobry jest?",0.0,
323,"@anonymized_account To było pewne, że Słomka nie będzie grał w Katowicach. Dziwne, że nikt tego nie przewidział.",0.0,
326,@anonymized_account @anonymized_account I co jeszcze wymyślicie wazeliniarze?,1.0,
327,"@anonymized_account Wspaniale! Za to wyróżnienie serdecznie dziękuję i myślę, że wszyscy wuzetzetowcy są Panu Prezydentowi wdzięczni!",0.0,
328,@anonymized_account @anonymized_account @anonymized_account Masz może skład Pogoni z rocznikami?,0.0,
329,@anonymized_account @anonymized_account jakie fakty ? Idąc tym idiotycznym tokiem rozumowania to i tak Zieńczuk ma więcej bramek,0.0,
336,RT @anonymized_account Premier @anonymized_account w @anonymized_account PSL i PO wyprzedawali polską ziemię.,0.0,
345,"@anonymized_account Tu zjadłam przepyszną sałatkę, bardzo polecam!",0.0,
346,"@anonymized_account Jest debilem , w make upie i bez",1.0,
349,"@anonymized_account nie wiem, boję się otworzyć.",0.0,
350,@anonymized_account @anonymized_account @anonymized_account Przez neta zawsze są aktualne składy bo tam są aktualizowane nawet wyjściowe jedenastki :P,0.0,
351,@anonymized_account musze się przyznać że znowu się sfrajerzyłem bo kliknąłem w link nie patrząc że to ta zjebana wyborcza,1.0,
352,@anonymized_account @anonymized_account mam nadzieje.Najbardziej przereklamowany zawodnik w lidze w ostatnich latach wg mnie.,0.0,
354,"@anonymized_account Z tego, co pamietam, to z czerwieni dla Burligi w Szczecinie nikt afery w klubie nie robił, kopnięcie podobne 😛",0.0,
356,@anonymized_account @anonymized_account A to są jeszcze jakieś inne kolory?,0.0,
359,@anonymized_account Głupi jesteś. Jak zwykle. Czarnecki zostanie odwołany za chamstwo a nie za prawdę. Jak masz wątpliwości to zapytaj carycę.,1.0,
365,"@anonymized_account @anonymized_account Oni sa w hipnozie, to jest sekta",0.0,
368,@anonymized_account no to słaby z ciebie dziennikarz,0.0,
370,RT @anonymized_account @anonymized_account @anonymized_account Kamilo jak patrzę na Ciebie to widzę obraz nędzy i rozpaczy,1.0,
371,"Wstyd mi za to co ja odpierdalałam w wieku 11 lat, pojebana jakaś byłam, chce te czasy wymazać ze swojej pamięci.",0.0,
375,"Jezyk walenia waży 2,5 tony, zjem jezyk walenia jak pisdzielstwo ma rację",1.0,
377,@anonymized_account skoro napisaliście że chciało go pół Europy to może napiszcie jakie kluby bo ja nie napotkałem się na info o choćby jednym,0.0,
379,"@anonymized_account tak. A wieczorem pierwszy raz film. Moja siostra uznała, że jestem kosmitą.",0.0,
380,@anonymized_account @anonymized_account Brak argumentów do rzeczowej dyskusji?,0.0,
381,RT @anonymized_account Przecież one mogły wwieźć do Sejmu tego pytona!,0.0,
383,"@anonymized_account @anonymized_account Wiem, być może będzie w drugiej połowie jeszcze gorzej :D",0.0,
384,"Nie mogę każdemu odpisywać, medytacja @anonymized_account @anonymized_account @anonymized_account",0.0,
387,@anonymized_account @anonymized_account @anonymized_account Dług jest do ogarnięcia myślę że wartość brleka jest porównywalna do długu,0.0,
389,@anonymized_account tak tak wezmą wszystkie najlepsze a Tobie zostaną same cieniasy :),0.0,
390,"@anonymized_account @anonymized_account No właśnie ten \""fenomen socjologiczny\"" dużo zrobił. Poza tym to dla mnie pierwszy wielki idol :)",0.0,
400,@anonymized_account @anonymized_account Historia człowieczeństwa to historia mordów ...,0.0,
402,"@anonymized_account Nie mogła być, jak nas 4:0 odprawiła w drugim meczu :D",0.0,
404,@anonymized_account też to widze.Żyj dalej w świecie w którym to Legia jest najlepsza na świecie a słaba gra to wynik gry w pucharach.,0.0,
406,Dobra idę jutro odebrać prawko w końcu,0.0,
407,@anonymized_account nas jeszcze bardziej wystraszyła :D,0.0,
412,@anonymized_account @anonymized_account @anonymized_account I uważa Pan że notorycznym łgarzom ktoś uwierzy?,0.0,
413,@anonymized_account Maciej Dąbrowski występował w tym zespole :),0.0,
416,"@anonymized_account @anonymized_account Jak zwykle , naćpa się i prawie lewituje",1.0,
417,"@anonymized_account 100% koniec pisdzielstwa, może pora zróżnicować followersow",1.0,
418,RT @anonymized_account איזה רעיון של הנשיא פולני @anonymized_account מצוין :-)\n\nhttps://t.co/0SXlbTCPGh,0.0,
420,@anonymized_account @anonymized_account @anonymized_account Górnik i ściana w obronie? 😜,0.0,
425,"@anonymized_account Awww dziękuje kochana, to najsłodszy człowiek na całej planecie",0.0,
426,@anonymized_account @anonymized_account oczywiście że nikt nie traktuje poważnie.Jestem ciekawy ilu kibiców potrafiłoby wymienić medalistów IO'12,0.0,
430,@anonymized_account może ccc zapłaciło żeby się nie przemęczała.Tak jak kiedyś Jeki zrobiły z Taurasi,0.0,
431,@anonymized_account @anonymized_account @anonymized_account I co z tego wynika dla kraju?,0.0,
433,"@anonymized_account Mistrza już mamy, na Ligę Mistrzów czekamy!",0.0,
434,"Morawieckiemu coś nie idzie w Namysłowie. Teraz jako były prezes BZK WBK przedstawia się jaki ten, który zwalcza \""zachodnie korporacje\"".",0.0,
439,"@anonymized_account @anonymized_account Nie znałem, ale to nie ten przypadek.Rydzykowopisbolszewivki yntelygent",1.0,
440,Katastrofalna ta Tunezja na razie. Do jutrzejszego meczu Polska - Senegal Afryka może pozostawać bez punktu i gola.,0.0,
441,@anonymized_account od paru lat jestesmy ligowym średniakiem. Każdy by chciał walczyć o coś więcej ale może w przyszłym sezonie.Mały optymizm jest.,0.0,
442,"@anonymized_account @anonymized_account @anonymized_account @anonymized_account A co ten chuj może wiedzieć, niech idzie do stylisty i nie pordolib",1.0,
444,@anonymized_account Nie wiem czy by sobie życzyli. Zostawmy im tę chwilę 😊,0.0,
445,@anonymized_account ale jeden pkt może zaważyć o awansie do gr mistrzowskiej lub nie,0.0,
446,@anonymized_account czyli mam rozumieć że jak twoi koledzy nasmiewaja sie z Messiego i obrazają Barce to wtedy kibicujesz Barcelonie żeby wygrała ?,0.0,
448,"@anonymized_account @anonymized_account @anonymized_account Leczę nogi, uważaj na azbest, eternit atakuje mózg,mrozny deszcz grozy po karku przechodzi",0.0,
449,"@anonymized_account Do niczego nie zmusi. Do tego, o czym mówisz, potrzebne są warunki i pieniądze, nie przepis.",0.0,
452,@anonymized_account wiadomo ile zespołów będzie spadać z 3.ligi ?,0.0,
453,@anonymized_account @anonymized_account A co? Wszystko musi iść najpierw do zaakceptowania przez dziennikarzy?,0.0,
457,@anonymized_account @anonymized_account Zostaliście dziś zmiażdżeni 😂😂😂\nPiS wyrwał wam aortę na żywca.,0.0,
461,@anonymized_account Znowu sobie robisz nadzieję ? Przecież to nic nie oznacza. Szanse wg mnie na jego występ to 1% :P,0.0,
463,"@anonymized_account Szkoda, że na tt mieszczą się tylko 4 zdjęcia ;-)",0.0,
464,@anonymized_account @anonymized_account Powinien też poruszyc sprawę dyskryminacji niepełnosprawnych.,0.0,
465,"@anonymized_account \""A nie mówiłem?\"" 😂 No mówiłeś, ale o lidze szkockiej 😂",0.0,
466,"@anonymized_account Niech spierdala. Przyszedł z PiSu i myślał że się na coś załapie, ale się nie udało",1.0,
467,@anonymized_account @anonymized_account Taki senatorski squat kurwa jego mać,1.0,
468,Panie @anonymized_account czy to prawda że wycofano się z ustawy IPN ponieważ @anonymized_account nie mógł podskoczyć wyżej niż Wess Mitchell?,0.0,
472,Teraz słucham  macie na czym słuchać? Blaze away i  koncert z NOSPR Miuosh Smolik,0.0,
473,@anonymized_account Proszę o swastykę w profilowym i gdzie tam strugasz tą swoją filozofię #dorzeszy,1.0,
476,"@anonymized_account Nie wiem nie wiem, po ile są? Co zostało?",0.0,
478,"Polecam również książkę \""Żydzi  \""P.Zychowicza. Akurat bardzo na czasie",0.0,
481,@anonymized_account a ja współczuje zaślepienia.Wolę nie mieć Wolskiego niż robić kolejne długi @anonymized_account,0.0,
482,@anonymized_account @anonymized_account 19:26 to jest co? Przylot czy wyjście? Wiesz?,0.0,
486,RT @anonymized_account czy wam też po 18 roku życia dni tak szybko lecą?,0.0,
488,"Woks populi vox dei, kto mieczem wojuje, ten od pochwy ginie",0.0,
490,"@anonymized_account Tomek obejrzales \"" świat według kiepskich \"" i od razu zakochales się w 🌞. 😉\nPozdro życzę powodzenia",0.0,
491,@anonymized_account Tę umiejętność osiąga się z wiekiem i liczbą nadgodzin 😉,0.0,
492,"@anonymized_account @anonymized_account TW Wolfgang, TW Faraon i TW Rycerz,TW Balbina, TW Michał \nKto mieczem wojuje, ten od pochwy ginie",0.0,
494,@anonymized_account Tu są słabe powtórki. Dopiero w przerwie pokazali zbliżenie.,0.0,
497,@anonymized_account @anonymized_account co ciebie Cracovia ? Haha to tym bardziej Lechia cie gowno obchodzi,0.0,
498,@anonymized_account @anonymized_account A może jednak syrop ? 😂,0.0,
501,@anonymized_account No Rodriguez to bardzo słynne nazwisko :),0.0,
503,@anonymized_account oczywiście że ktoś by się przydał ale nie ja zarządzam kasą a zawodniczka pewnie w styczniu jakaś przyjdzie tak obstawiam,0.0,
504,@anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account Chyba ze na skrzypcach w Pekinie 😉,0.0,
505,@anonymized_account Może złego adwokata sobie znalazł 🤣,0.0,
506,@anonymized_account Ej macie taką głęboką więź albo coś? Czy to tylko mit,0.0,
507,"RT @anonymized_account @anonymized_account Chłopie \""ogarnij sie i wyjedź z miasta\"". Pogódź się z wygraną PIS i nie kompromituj się...",0.0,
508,"@anonymized_account Dobrze, że odchodzi. Nie potrzebujemy takich ludzi, którzy cieszą się z porażek Wisły .",0.0,
509,@anonymized_account @anonymized_account Czekam teraz na Twittera. Czas najwyższy.,0.0,
514,@anonymized_account Siły wolnościowe to też Pan? A to nie Pan kiedyś chciał pałować protestujących?,0.0,
516,@anonymized_account Życzę mu dobrze ale martwię się by się nieokazalo ze to za wysokie progi dla niego,0.0,
517,"@anonymized_account O czym pani prezes wspomniała kilka dni wcześniej chodzi mi o \"" kilkunastokrotny wzrost budżetu \""",0.0,
519,@anonymized_account @anonymized_account Ale od Turka czy takiego udawanego?,0.0,
520,@anonymized_account @anonymized_account Niech przegrają kilka meczy i słabo będa grać to pewnie inaczej będziesz mówił :),0.0,
523,Za pół godziny miałabym zajęcia a sobie leżę w łóżku,0.0,
524,@anonymized_account @anonymized_account @anonymized_account Jojo demokrata w akcji. Taki pospolity ćwierćmózg,1.0,
525,RT @anonymized_account Pepe is an enormous dick.,0.0,
526,RT @anonymized_account Wyrabiał ktoś z was książeczkę sanepidowska? #rt #tweetme,0.0,
530,@anonymized_account Tam się coś jeszcze po gwizdku chyba działo,0.0,
532,@anonymized_account @anonymized_account Najlepszym rozwiązaniem było by może zakazać chodzić na mecze wtedy zero patologi na trybunach i zero normalności,0.0,
533,@anonymized_account @anonymized_account @anonymized_account Nie zapomnij nakolanników karykaturo prezydenta.,1.0,
534,@anonymized_account @anonymized_account To jest bardzo dobre pytanie 😂,0.0,
536,@anonymized_account @anonymized_account Ty niechciałaś zadać pytania Bogusiowi to Kasia nie będzie chciała Małeckiemu :(,0.0,
537,@anonymized_account To nabiję cię w butelkę,1.0,
538,@anonymized_account Prosimy o kolejne rewelacje. Bardzo nas to interesuje.,0.0,
539,@anonymized_account Ten koleś z tyłu xd,0.0,
541,@anonymized_account Tak. Zawsze starszy rocznik o miejsce dla młodszego walczy.,0.0,
544,@anonymized_account @anonymized_account 7800 z groszami na meczu,0.0,
545,"Odrzut natychmiastowy, kwaśna mina, mam problem",0.0,
550,@anonymized_account @anonymized_account @anonymized_account Traktuj sobie jak chcesz. Mam to gdzieś. Wyraziłem się jasno.,0.0,
552,@anonymized_account No to bardzo merytoryczny program. Gimbaza pewnie w ekstazie 👏,1.0,
554,@anonymized_account Znam to z doświadczenia :D 🔝,0.0,
555,➡ #FF dla nowego na TT @anonymized_account z KPRP @anonymized_account,0.0,
557,@anonymized_account @anonymized_account @anonymized_account Tak żyje proboszcz jak mu rada parafialna pozwala.,0.0,
560,@anonymized_account Media polskojęzyczne się ciebie wstydzą,1.0,
561,@anonymized_account Chcę żebyś żył długo i zdrowo tak jak właśnie chcesz,0.0,
562,"@anonymized_account Ej, który raz zdajesz? Bo ja jutro idę drugi raz i mam już wylane bo to jakaś komedia jest. Na czym oblałaś?",0.0,
563,"Polacy powinni teraz zrozumieć, dlaczego tak ważne są Wybory Samorządowe. Od dołu należy wyczyścić Polskę z resztek komunizmu. #Woronicza17",0.0,
564,@anonymized_account Raptem wszyscy mają amnezję i muszą czytać przedruki. Trzeba łykać magnez,0.0,
566,jakie niskie stawki stypendium wtf,0.0,
568,"@anonymized_account Moja mama je taki makaron z mlekiem, nie wiem, nigdy nie jadłam, ale z jakimś sosem powinien być dobry",0.0,
570,"RT @anonymized_account dobrze ze nigdy nie wydalam pieniędzy na te zjebane legginsy galaxy, w krzyze, dropsy, pączki itd XD",0.0,
572,"@anonymized_account Szmata ludzka, gdzie swastyka na ryju",1.0,
573,RT @anonymized_account @anonymized_account Taki sam niemiecki baran ja ty😆😆😆,1.0,
575,Wydałam 16 ziko żeby dokumenty doszły jutro do Krakowa a zapomniałam włożyć do koperty karty przebiegu studiów 🤦🏼‍♀️ brawo ja,0.0,
576,@anonymized_account Duże kursy czy pewniaki ? :),0.0,
579,@anonymized_account @anonymized_account Tajna grupa na FB? Zmieńcie dealera albo przestańcie ćpać.,1.0,
581,"@anonymized_account @anonymized_account @anonymized_account Ktoś go urządził pod siebie, nie pod Panią.",0.0,
584,@anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account krakówbliżej.pl jest lepsze bo wspominają o Grzelczaku i Przybylskim haha,0.0,
588,@anonymized_account Rozkurwil system żydowski oby tak dalej ;-),1.0,
590,Krok na miarę jpk vat. Przychody z tyt VAT wzrosą,0.0,
591,@anonymized_account @anonymized_account @anonymized_account Jeśli to ironia to rozumiem,0.0,
595,@anonymized_account Dotarlas do orełka?😁😁 W tym roku niestety tyłko jeden😞😞,0.0,
597,@anonymized_account Wszyscy mają cię w d....udzie a ty dalej brniesz pajacu.,1.0,
598,@anonymized_account Mój ksiądz z 3 gimnazjum to anioł nie człowiek i on tez nie miał nic do osób ze społeczeństwa lgbtq,0.0,
599,@anonymized_account @anonymized_account No mi właśnie wycofało zawodników Pogoni na rzecz zawodników Lecha ^^,0.0,
601,@anonymized_account Tata ma muszkę w taki wzorek ;-D,0.0,
605,"Czaicie, że zapomniałam hasła do poczty do tego stopnia, że muszę zadzwonić na infolinię, żeby mi konto odblokowali XD",0.0,
609,@anonymized_account Nie mogę zrobić RT :/,0.0,
610,@anonymized_account Mariott już zarezerwowany? To kiedy staruje partyjny lansik za państwową kasę?,0.0,
611,"\""Co ty k.... gwiżdzesz\""tak sędzia Ł.B  opisał w protokole meczowym  żółtą kartkę dla Iwana😂😂 😂Szybka nauka języka Polskiego Masakra!!!",0.0,
614,@anonymized_account @anonymized_account @anonymized_account won z mojego miasta pisowska mendo,1.0,
615,"@anonymized_account Kto będzie pił te mleko, gdzie będą jeździły tiry, meble, okna ty maly kogucie",1.0,
616,@anonymized_account @anonymized_account wstyd że się nie dogadali ? Litości,0.0,
620,"@anonymized_account @anonymized_account @anonymized_account No pewnie, że weźmie. To dobra koleżanka, przecież nie będzie zazdrosna. 😁",0.0,
623,"Po powrocie z urlopu w górach, człowiek powinien mieć kilka dni na aklimatyzację, warszawskie powietrze jest jak grypa 😷😝",0.0,
626,"@anonymized_account @anonymized_account lepiej napisać że dostali wpierdol.A nie, bo ludzie którzy dostali po ryju by się mogli głupio poczuć.",1.0,
627,@anonymized_account @anonymized_account @anonymized_account Najwyższa pora żeby Twitter zrobił to samo co Facebook,0.0,
628,@anonymized_account wszystko fajnie ale gdzie jest @anonymized_account ?,0.0,
629,Jutro o tej porze będę mieć egzamin na prawo jazdy ja się zabije,0.0,
630,@anonymized_account Dla fanki Juve i Realu na pewno 😛,0.0,
635,"@anonymized_account Gdyby lud nie był ciemny, to nie byłoby skurwysynów w koloratkach.",1.0,
642,@anonymized_account Abonament to sobie jakiś wybiorę :) O telefon mi chodzi głównie.,0.0,
643,@anonymized_account Wystarczy spojrzeć na te wykrzywione botoksem usta i wiadomo z kim rozmawia 😁😁😁😁,1.0,
644,@anonymized_account I wygra bo Polacy się nie obudzą,0.0,
645,"@anonymized_account 😍😍😍 Data to już zupełnie dowolna, dostosuje się. Postaram przynajmniej.",0.0,
646,@anonymized_account W związku z tym tytuł jest kontrowersyjny :),0.0,
647,"@anonymized_account @anonymized_account @anonymized_account I to jest problem, że w Ekstraklasie muszą się uczyć, a nie są do niej gotowi 😉",0.0,
648,@anonymized_account @anonymized_account czyli @anonymized_account było na fecie ? Czemu mnie to nie dziwi :),0.0,
651,"Nie mogę od wczoraj przestać słuchać. \nhttps://t.co/7S7ixjG5sC\n\nPS. Jak się zapętla na YT? Wiem, że już kiedyś pytałam, ale zapomniałam ;/",0.0,
653,"@anonymized_account 2/2 jako przyklad podał że sprzedali zawodnika za 11,5 mln (9mln dla Twente, 2,5 dla funduszu).Mądry czlowiek z niego...",0.0,
654,@anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account nie ma Wisły w futsalu to nie ma.Po chuj drążyć temat ?,1.0,
655,@anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account Jasne że będę stary. Ale napewno nie będę kretynem,1.0,
656,"@anonymized_account @anonymized_account @anonymized_account @anonymized_account Kobieto, ty się nie potrafisz oświata zająć a wypowiadasz się o szkolnictwie wyższym?",0.0,
662,Nie mam pociagu do Bydgoszczy jestem: zszokowana,0.0,
664,@anonymized_account @anonymized_account @anonymized_account I kto oprócz 25 samolotów LOTu będzie tam latał?,0.0,
665,Panie @anonymized_account kto nie wydał 17 zł na wizaż niech pierwszy życia kamieniem,0.0,
666,@anonymized_account ten hashtag można różnie interpretować :),0.0,
669,@anonymized_account Ale koszulki to chyba identyczne jak Śląska ^^,0.0,
677,@anonymized_account @anonymized_account A co o włoskich faszystach i węgierskich nacjonalistach?,0.0,
679,"@anonymized_account O 20:15 zaczynacie transmisję meczu, który zaczyna się 19:40?",0.0,
681,@anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account Pasiaków z ubiegłego sezonu już nie ma :),0.0,
684,@anonymized_account @anonymized_account Dzięki Panie premierze za poparcie działań PO,0.0,
685,"@anonymized_account @anonymized_account @anonymized_account Trójca święta: tommi, pawłowski i bielak 😂",0.0,
686,RT @anonymized_account @anonymized_account Racja. Przepraszam. :-) Dzięki za sprostowanie.,0.0,
689,Okres czasu w chwili obecnej.,0.0,
691,"Jarkacz boi się o odbyt, nie chce iść do ciupy, zrobi wszystko, nasi rodacy jednak to kupią",0.0,
695,RT @anonymized_account jedyne co mi w życiu wyszło to drut ze stanika,0.0,
700,"@anonymized_account @anonymized_account Nie zna życia, kto nie pracował na poczcie.",0.0,
